,ID,Market,Survey date,Customer Name,Month,Quarter,NPS,condicional
2299,3299,UK,13/11/2021,Paul Harrison,11,4,10,Promotores
2300,3300,US,22/06/2021,Kirk Harris,6,2,0,Detratores
2301,3301,US,25/11/2021,Paula Villarreal,11,4,9,Promotores
2302,3302,MEX,31/03/2021,Holly Roberson,3,1,9,Promotores
2303,3303,US,22/08/2021,Jack Dunn,8,3,9,Promotores
2304,3304,US,18/06/2021,Jake Mendez,6,2,9,Promotores
2305,3305,MEX,06/03/2021,Brian Mccarthy,3,1,10,Promotores
2306,3306,US,23/01/2021,Angela Beard,1,1,1,Detratores
2307,3307,MEX,29/07/2021,Teresa Martinez,7,3,10,Promotores
2308,3308,MEX,21/08/2021,Lauren Knight,8,3,5,Detratores
2309,3309,US,05/04/2021,Nicole Cooley,4,2,1,Detratores
2310,3310,MEX,11/09/2021,Lauren Adams,9,3,10,Promotores
2311,3311,MEX,17/02/2021,Amy Lee,2,1,4,Detratores
2312,3312,MEX,14/03/2021,Peter Campbell,3,1,10,Promotores
2313,3313,MEX,07/11/2021,Marissa Morgan,11,4,7,Neutros
2314,3314,UK,11/05/2021,Martha Leach,5,2,9,Promotores
2315,3315,US,15/08/2021,Courtney Wilson,8,3,10,Promotores
2316,3316,MEX,17/02/2021,Anthony Morgan,2,1,10,Promotores
2317,3317,MEX,13/03/2021,Benjamin Velasquez,3,1,10,Promotores
2318,3318,MEX,13/07/2021,Casey Walker,7,3,9,Promotores
2319,3319,MEX,05/01/2021,Sarah Young,1,1,10,Promotores
2320,3320,US,27/11/2021,Charles Butler,11,4,0,Detratores
2321,3321,MEX,01/11/2021,James Shaw,11,4,0,Detratores
2322,3322,UK,27/07/2021,Danielle Henson,7,3,10,Promotores
2323,3323,US,25/01/2021,Loretta Evans,1,1,0,Detratores
2324,3324,UK,20/02/2021,Dr. Stephanie Green PhD,2,1,0,Detratores
2325,3325,US,10/04/2021,Kimberly Curtis,4,2,10,Promotores
2326,3326,US,28/01/2021,Kevin Jackson,1,1,10,Promotores
2327,3327,MEX,28/02/2021,Sarah Woods,2,1,10,Promotores
2328,3328,MEX,12/11/2021,Sarah Simpson,11,4,4,Detratores
2329,3329,MEX,05/01/2021,John Ruiz,1,1,10,Promotores
2330,3330,US,21/04/2021,Susan Anderson,4,2,0,Detratores
2331,3331,UK,16/08/2021,Lauren Snyder,8,3,5,Detratores
2332,3332,UK,16/02/2021,Jessica Hardy,2,1,10,Promotores
2333,3333,MEX,28/09/2021,Jennifer Mcclain,9,3,8,Neutros
2334,3334,US,25/05/2021,Daniel Manning,5,2,9,Promotores
2335,3335,MEX,05/08/2021,Mr. Daniel Evans,8,3,10,Promotores
2336,3336,US,08/02/2021,James Stevens,2,1,9,Promotores
2337,3337,UK,03/07/2021,Michael Melton,7,3,10,Promotores
2338,3338,MEX,21/11/2021,Matthew Elliott,11,4,10,Promotores
2339,3339,MEX,17/05/2021,Jessica White,5,2,0,Detratores
2340,3340,MEX,19/01/2021,Jonathan Hill,1,1,9,Promotores
2341,3341,UK,29/10/2021,Kiara Murray,10,4,2,Detratores
2342,3342,MEX,23/01/2021,Tina Garza,1,1,7,Neutros
2343,3343,US,02/03/2021,Jessica Harris,3,1,10,Promotores
2344,3344,US,31/10/2021,Brooke Miller,10,4,0,Detratores
2345,3345,UK,08/01/2021,Michelle Valdez,1,1,8,Neutros
2346,3346,US,19/05/2021,Carol Carlson,5,2,2,Detratores
2347,3347,US,17/11/2021,Brittany Reynolds,11,4,5,Detratores
2348,3348,MEX,18/11/2021,Edward Barnes,11,4,4,Detratores
2349,3349,US,05/05/2021,James Church,5,2,10,Promotores
2350,3350,UK,13/12/2021,Victoria Strong,12,4,0,Detratores
2351,3351,US,29/04/2021,Jason Graves,4,2,10,Promotores
2352,3352,MEX,27/04/2021,Antonio Gutierrez,4,2,1,Detratores
2353,3353,US,13/02/2021,Paul Meyers,2,1,0,Detratores
2354,3354,MEX,04/07/2021,Anthony Ochoa,7,3,8,Neutros
2355,3355,MEX,09/08/2021,Melissa Fleming,8,3,0,Detratores
2356,3356,MEX,14/03/2021,Johnny Carrillo,3,1,8,Neutros
2357,3357,US,07/06/2021,Jay Browning,6,2,10,Promotores
2358,3358,UK,08/05/2021,Jacqueline Edwards,5,2,10,Promotores
2359,3359,US,02/07/2021,Andrew Cook,7,3,10,Promotores
2360,3360,US,22/07/2021,Debra Johnson,7,3,6,Detratores
2361,3361,MEX,26/08/2021,Patrick Hernandez MD,8,3,0,Detratores
2362,3362,UK,17/06/2021,Jeffrey Cardenas,6,2,10,Promotores
2363,3363,UK,02/05/2021,Ashlee Matthews,5,2,6,Detratores
2364,3364,UK,01/10/2021,William Hubbard,10,4,7,Neutros
2365,3365,US,08/01/2021,Brittany Bean,1,1,1,Detratores
2366,3366,MEX,04/06/2021,Jeremiah Greene,6,2,10,Promotores
2367,3367,UK,14/12/2021,Pamela Anderson,12,4,10,Promotores
2368,3368,MEX,05/11/2021,Justin Phillips,11,4,9,Promotores
2369,3369,UK,19/07/2021,Matthew Espinoza,7,3,8,Neutros
2370,3370,UK,18/02/2021,Sharon Ferrell,2,1,10,Promotores
2371,3371,MEX,17/01/2021,Monica Wong,1,1,8,Neutros
2372,3372,US,03/12/2021,Rebecca Andrade,12,4,10,Promotores
2373,3373,UK,07/09/2021,Jonathan Kirby,9,3,8,Neutros
2374,3374,UK,06/07/2021,David Bowers,7,3,10,Promotores
2375,3375,US,13/09/2021,Trevor Espinoza,9,3,8,Neutros
2376,3376,US,08/07/2021,Andrew Williams,7,3,0,Detratores
2377,3377,UK,07/11/2021,Lauren Wright,11,4,10,Promotores
2378,3378,US,16/09/2021,Timothy Duarte,9,3,8,Neutros
2379,3379,US,31/03/2021,Sandra Hill,3,1,7,Neutros
2380,3380,MEX,13/09/2021,Jennifer Walker,9,3,0,Detratores
2381,3381,UK,07/01/2021,Mary Cox,1,1,3,Detratores
2382,3382,MEX,02/12/2021,Darren Stevens,12,4,0,Detratores
2383,3383,UK,28/10/2021,Annette Robertson,10,4,7,Neutros
2384,3384,US,12/02/2021,William Williams,2,1,7,Neutros
2385,3385,UK,01/09/2021,Paul Jenkins,9,3,10,Promotores
2386,3386,US,24/07/2021,Nicholas Weber,7,3,5,Detratores
2387,3387,UK,25/08/2021,Lori Johnson,8,3,10,Promotores
2388,3388,MEX,25/04/2021,Gina Alvarez,4,2,10,Promotores
2389,3389,MEX,28/01/2021,Jordan Medina,1,1,2,Detratores
2390,3390,MEX,26/06/2021,Jennifer Hoffman,6,2,0,Detratores
2391,3391,US,08/02/2021,Stacy Lewis,2,1,9,Promotores
2392,3392,US,26/03/2021,Christine Moore,3,1,5,Detratores
2393,3393,UK,19/05/2021,Renee King,5,2,9,Promotores
2394,3394,US,01/08/2021,Benjamin Foster,8,3,0,Detratores
2395,3395,MEX,23/12/2021,Heather Gordon,12,4,3,Detratores
2396,3396,US,24/06/2021,Jeffrey Chang,6,2,0,Detratores
2397,3397,US,01/02/2021,Ana Simmons,2,1,10,Promotores
2398,3398,MEX,16/09/2021,Daniel Andrews,9,3,8,Neutros
2399,3399,US,02/03/2021,Thomas Beck,3,1,6,Detratores
2400,3400,US,11/02/2021,Melissa Rivera,2,1,0,Detratores
2401,3401,US,23/10/2021,Elizabeth Garcia,10,4,10,Promotores
2402,3402,UK,27/07/2021,David Petty,7,3,5,Detratores
2403,3403,MEX,14/07/2021,Rebecca Mckay,7,3,9,Promotores
2404,3404,MEX,08/08/2021,Emily Brown,8,3,9,Promotores
2405,3405,US,28/09/2021,Brandon Miller,9,3,10,Promotores
2406,3406,MEX,15/12/2021,Mr. Seth Jones,12,4,8,Neutros
2407,3407,US,16/07/2021,Lisa Potter,7,3,10,Promotores
2408,3408,MEX,25/05/2021,Timothy Bullock,5,2,9,Promotores
2409,3409,MEX,04/10/2021,Caleb Haynes,10,4,1,Detratores
2410,3410,MEX,26/08/2021,Eric Foster,8,3,4,Detratores
2411,3411,US,13/06/2021,Dr. Katie Thornton,6,2,10,Promotores
2412,3412,UK,11/06/2021,Tracy Barron,6,2,8,Neutros
2413,3413,MEX,15/08/2021,Joseph Rhodes,8,3,9,Promotores
2414,3414,UK,23/10/2021,Zachary Friedman,10,4,8,Neutros
2415,3415,MEX,03/11/2021,Sean Johnson,11,4,0,Detratores
2416,3416,US,01/04/2021,Kelly Wilson,4,2,3,Detratores
2417,3417,UK,20/08/2021,Toni Kirk,8,3,4,Detratores
2418,3418,US,06/03/2021,Monica Wallace,3,1,7,Neutros
2419,3419,UK,21/06/2021,Daniel Frank,6,2,10,Promotores
2420,3420,MEX,05/03/2021,Jessica Jones,3,1,10,Promotores
2421,3421,US,10/12/2021,Kellie Taylor,12,4,6,Detratores
2422,3422,US,19/05/2021,Terry Hall,5,2,3,Detratores
2423,3423,UK,21/08/2021,Chris Walker,8,3,10,Promotores
2424,3424,UK,13/09/2021,Mr. Richard Hoover,9,3,0,Detratores
2425,3425,US,25/11/2021,Zachary Perkins,11,4,0,Detratores
2426,3426,US,10/07/2021,Darius Sellers,7,3,10,Promotores
2427,3427,MEX,19/07/2021,Ryan Butler,7,3,10,Promotores
2428,3428,US,30/10/2021,Marcus Black,10,4,10,Promotores
2429,3429,MEX,10/06/2021,Debra Rodriguez,6,2,6,Detratores
2430,3430,UK,28/06/2021,Marcus Walker,6,2,8,Neutros
2431,3431,UK,10/10/2021,Laurie Hernandez,10,4,8,Neutros
2432,3432,MEX,09/09/2021,Chelsea Perkins,9,3,9,Promotores
2433,3433,UK,06/05/2021,Kimberly Kramer,5,2,8,Neutros
2434,3434,UK,08/03/2021,Cassie Robinson,3,1,9,Promotores
2435,3435,US,23/11/2021,Aaron Good,11,4,1,Detratores
2436,3436,UK,10/03/2021,Shannon Thomas,3,1,8,Neutros
2437,3437,US,26/05/2021,Amber Bentley,5,2,10,Promotores
2438,3438,UK,14/05/2021,Curtis Murray,5,2,8,Neutros
2439,3439,UK,27/04/2021,Aaron Smith DDS,4,2,10,Promotores
2440,3440,UK,30/08/2021,Melissa Lara,8,3,8,Neutros
2441,3441,UK,05/06/2021,Dennis Sweeney Jr.,6,2,6,Detratores
2442,3442,US,08/01/2021,Johnathan Wyatt,1,1,10,Promotores
2443,3443,US,20/05/2021,Evan Pena,5,2,10,Promotores
2444,3444,UK,05/09/2021,Katherine Porter,9,3,8,Neutros
2445,3445,US,19/06/2021,Bradley Wilson,6,2,6,Detratores
2446,3446,MEX,24/12/2021,Christopher Martinez,12,4,10,Promotores
2447,3447,UK,23/02/2021,Zachary Ritter,2,1,10,Promotores
2448,3448,US,08/11/2021,Charles Villa,11,4,10,Promotores
2449,3449,UK,01/09/2021,Stephanie Williams,9,3,10,Promotores
2450,3450,UK,28/07/2021,Jason Guzman,7,3,8,Neutros
2451,3451,MEX,05/09/2021,Alexander Walls,9,3,5,Detratores
2452,3452,MEX,27/06/2021,Lindsey Wall,6,2,10,Promotores
2453,3453,MEX,14/03/2021,Donald Pena,3,1,8,Neutros
2454,3454,UK,29/03/2021,Anthony Bryant,3,1,8,Neutros
2455,3455,US,31/08/2021,Christopher Gonzalez,8,3,9,Promotores
2456,3456,MEX,05/05/2021,Laura Brown,5,2,10,Promotores
2457,3457,UK,21/10/2021,Catherine Guerrero,10,4,0,Detratores
2458,3458,MEX,28/07/2021,David Smith Jr.,7,3,9,Promotores
2459,3459,US,01/01/2021,Lindsey Ho,1,1,3,Detratores
2460,3460,US,03/09/2021,Jorge Roach,9,3,6,Detratores
2461,3461,MEX,29/06/2021,Amy Daniels,6,2,7,Neutros
2462,3462,MEX,28/04/2021,Michael Williams,4,2,10,Promotores
2463,3463,MEX,08/12/2021,Jenny Brown,12,4,0,Detratores
2464,3464,UK,05/09/2021,Ryan Rose,9,3,9,Promotores
2465,3465,UK,03/01/2021,Adam Durham,1,1,7,Neutros
2466,3466,MEX,27/12/2021,Kimberly Long,12,4,9,Promotores
2467,3467,UK,23/01/2021,Mr. Marcus Allen Jr.,1,1,8,Neutros
2468,3468,MEX,04/09/2021,Robert Williams,9,3,0,Detratores
2469,3469,UK,12/09/2021,Katelyn Taylor,9,3,8,Neutros
2470,3470,MEX,12/02/2021,Kyle Garcia,2,1,5,Detratores
2471,3471,US,06/04/2021,Michael Johnson,4,2,10,Promotores
2472,3472,UK,10/09/2021,Joseph Griffith,9,3,0,Detratores
2473,3473,MEX,18/05/2021,Adam Salinas,5,2,10,Promotores
2474,3474,UK,23/11/2021,Erica Jackson,11,4,8,Neutros
2475,3475,US,19/08/2021,Pamela Rogers,8,3,0,Detratores
2476,3476,UK,03/11/2021,Jasmine Allen,11,4,10,Promotores
2477,3477,US,02/12/2021,Jennifer Simpson,12,4,1,Detratores
2478,3478,US,03/05/2021,Mrs. Denise Richmond DDS,5,2,5,Detratores
2479,3479,US,06/11/2021,Maria Baker,11,4,5,Detratores
2480,3480,UK,07/04/2021,Madison Wheeler,4,2,0,Detratores
2481,3481,US,30/07/2021,Anthony Matthews,7,3,2,Detratores
2482,3482,MEX,07/09/2021,Andrew Hoffman,9,3,10,Promotores
2483,3483,US,23/01/2021,Steven Walters,1,1,8,Neutros
2484,3484,UK,24/10/2021,Ashley Rice,10,4,5,Detratores
2485,3485,US,17/02/2021,Debbie Rhodes,2,1,9,Promotores
2486,3486,UK,05/11/2021,Mr. Tony Giles,11,4,2,Detratores
2487,3487,US,29/04/2021,Melissa Shannon,4,2,10,Promotores
2488,3488,UK,07/09/2021,Micheal Wilkins,9,3,10,Promotores
2489,3489,MEX,01/09/2021,Linda Thompson,9,3,10,Promotores
2490,3490,UK,20/08/2021,Justin Harper,8,3,2,Detratores
2491,3491,UK,21/04/2021,Janet Diaz,4,2,8,Neutros
2492,3492,MEX,13/04/2021,Russell White,4,2,0,Detratores
2493,3493,UK,21/11/2021,Michael Saunders,11,4,9,Promotores
2494,3494,MEX,20/06/2021,Keith Brown,6,2,0,Detratores
2495,3495,MEX,28/07/2021,Emily Morgan,7,3,9,Promotores
2496,3496,MEX,06/03/2021,Matthew Wallace,3,1,10,Promotores
2497,3497,US,25/01/2021,Alexander Hudson,1,1,10,Promotores
2498,3498,US,14/11/2021,Michael Reyes,11,4,8,Neutros
2499,3499,UK,07/09/2021,Brittany Myers,9,3,1,Detratores
2500,3500,US,15/12/2021,Ronald Fuentes,12,4,10,Promotores
2501,3501,US,01/01/2021,Miss Regina Gilbert,1,1,9,Promotores
2502,3502,US,05/09/2021,Dr. Sheri Camacho,9,3,7,Neutros
2503,3503,US,21/01/2021,Bob Beasley,1,1,3,Detratores
2504,3504,UK,23/07/2021,Daniel Dyer,7,3,10,Promotores
2505,3505,UK,27/08/2021,Melissa West,8,3,10,Promotores
2506,3506,MEX,09/06/2021,Leah Beard,6,2,7,Neutros
2507,3507,UK,05/05/2021,Samantha Chen,5,2,10,Promotores
2508,3508,UK,05/10/2021,Vanessa Orozco,10,4,2,Detratores
2509,3509,US,18/09/2021,Joshua Robertson,9,3,9,Promotores
2510,3510,US,26/07/2021,Nicholas Marshall,7,3,9,Promotores
2511,3511,UK,17/04/2021,David Taylor,4,2,0,Detratores
2512,3512,US,27/05/2021,Megan Bartlett,5,2,6,Detratores
2513,3513,MEX,10/09/2021,David Simpson,9,3,9,Promotores
2514,3514,UK,06/10/2021,Shawn Williams,10,4,8,Neutros
2515,3515,US,10/04/2021,Cody Foley,4,2,2,Detratores
2516,3516,UK,09/09/2021,Joseph Thompson,9,3,9,Promotores
2517,3517,US,21/01/2021,Martha Clark,1,1,10,Promotores
2518,3518,MEX,18/11/2021,John Ortiz,11,4,9,Promotores
2519,3519,US,24/04/2021,Steven Bryant,4,2,8,Neutros
2520,3520,UK,18/10/2021,Lee Cain,10,4,10,Promotores
2521,3521,MEX,08/10/2021,Brenda Mills,10,4,10,Promotores
2522,3522,UK,28/12/2021,Angela Hall,12,4,2,Detratores
2523,3523,MEX,07/01/2021,Kelly Bradley,1,1,7,Neutros
2524,3524,US,13/09/2021,John Chandler,9,3,9,Promotores
2525,3525,UK,14/10/2021,Jill Price,10,4,8,Neutros
2526,3526,UK,10/08/2021,Christy Salazar,8,3,9,Promotores
2527,3527,MEX,14/02/2021,Faith Velasquez,2,1,10,Promotores
2528,3528,US,12/01/2021,Justin Williams,1,1,10,Promotores
2529,3529,MEX,18/04/2021,Andrew Coleman,4,2,3,Detratores
2530,3530,US,22/02/2021,Brittany Perez,2,1,0,Detratores
2531,3531,UK,11/07/2021,Michael Nelson,7,3,10,Promotores
2532,3532,US,29/03/2021,Joseph Johnson,3,1,9,Promotores
2533,3533,US,26/05/2021,Lisa Clark,5,2,10,Promotores
2534,3534,MEX,14/02/2021,Monica Meyer,2,1,2,Detratores
2535,3535,UK,04/09/2021,Eduardo Castro,9,3,5,Detratores
2536,3536,UK,13/07/2021,Sandra Christensen,7,3,2,Detratores
2537,3537,US,17/01/2021,Ann Baker,1,1,9,Promotores
2538,3538,MEX,02/08/2021,Brandon Henry,8,3,0,Detratores
2539,3539,UK,25/01/2021,Yesenia French,1,1,10,Promotores
2540,3540,UK,10/11/2021,Joshua Rivera,11,4,9,Promotores
2541,3541,US,04/03/2021,Mike Thomas,3,1,10,Promotores
2542,3542,UK,27/09/2021,Cody Montgomery,9,3,10,Promotores
2543,3543,UK,06/12/2021,Matthew Tucker,12,4,7,Neutros
2544,3544,UK,08/09/2021,Kimberly Martinez,9,3,3,Detratores
2545,3545,US,30/12/2021,Amy Clark,12,4,1,Detratores
2546,3546,US,20/04/2021,Michelle Mayer,4,2,0,Detratores
2547,3547,US,30/06/2021,Elizabeth Mora DDS,6,2,6,Detratores
2548,3548,MEX,17/08/2021,Lori Thompson,8,3,0,Detratores
2549,3549,US,30/05/2021,Carol Torres,5,2,10,Promotores
2550,3550,MEX,05/04/2021,Robert White,4,2,0,Detratores
2551,3551,UK,23/11/2021,Nicole Bauer DDS,11,4,10,Promotores
2552,3552,UK,15/09/2021,Melissa Walsh,9,3,1,Detratores
2553,3553,UK,24/03/2021,Ashley Conley,3,1,8,Neutros
2554,3554,US,14/10/2021,Matthew Allen,10,4,6,Detratores
2555,3555,UK,12/02/2021,Thomas Johnson,2,1,4,Detratores
2556,3556,MEX,27/08/2021,Cristian Thomas,8,3,10,Promotores
2557,3557,MEX,15/05/2021,Sarah Williams,5,2,9,Promotores
2558,3558,MEX,04/11/2021,Carolyn Williams,11,4,8,Neutros
2559,3559,UK,11/01/2021,John Sanders III,1,1,10,Promotores
2560,3560,MEX,24/08/2021,Holly Mendoza DDS,8,3,5,Detratores
2561,3561,UK,19/02/2021,Joseph Fisher,2,1,0,Detratores
2562,3562,MEX,28/09/2021,James Watson,9,3,10,Promotores
2563,3563,MEX,15/05/2021,Jill Copeland,5,2,9,Promotores
2564,3564,UK,21/04/2021,Julie Brown,4,2,7,Neutros
2565,3565,MEX,17/12/2021,Diane Baxter,12,4,9,Promotores
2566,3566,MEX,09/07/2021,Amy Parker,7,3,7,Neutros
2567,3567,MEX,29/10/2021,Mark Adams,10,4,10,Promotores
2568,3568,UK,31/05/2021,Tracy Gordon,5,2,10,Promotores
2569,3569,MEX,25/09/2021,Amanda Willis,9,3,4,Detratores
2570,3570,MEX,22/10/2021,Michael Meza,10,4,7,Neutros
2571,3571,UK,12/06/2021,William Campos,6,2,9,Promotores
2572,3572,UK,05/12/2021,John Smith,12,4,9,Promotores
2573,3573,UK,01/10/2021,Frank Johnson,10,4,10,Promotores
2574,3574,UK,16/10/2021,James Romero,10,4,7,Neutros
2575,3575,US,05/02/2021,Chad Shannon,2,1,10,Promotores
2576,3576,MEX,09/06/2021,Brian Bartlett,6,2,10,Promotores
2577,3577,UK,12/03/2021,Stephanie Taylor,3,1,8,Neutros
2578,3578,MEX,30/11/2021,Tiffany Mcintosh,11,4,0,Detratores
2579,3579,UK,14/11/2021,Billy Melton,11,4,9,Promotores
2580,3580,MEX,20/06/2021,Carrie Hoffman,6,2,10,Promotores
2581,3581,US,30/03/2021,Jamie Rodriguez,3,1,2,Detratores
2582,3582,UK,12/09/2021,Belinda Johnson,9,3,3,Detratores
2583,3583,UK,26/10/2021,Katherine Contreras,10,4,1,Detratores
2584,3584,UK,30/06/2021,William Howell,6,2,10,Promotores
2585,3585,MEX,31/07/2021,Larry May,7,3,10,Promotores
2586,3586,UK,23/10/2021,Logan Watts,10,4,7,Neutros
2587,3587,MEX,04/09/2021,Monica Oliver,9,3,0,Detratores
2588,3588,MEX,24/11/2021,Lisa Carr,11,4,10,Promotores
2589,3589,US,08/08/2021,Austin Peck,8,3,0,Detratores
2590,3590,UK,24/12/2021,Tanya Burgess,12,4,8,Neutros
2591,3591,MEX,03/08/2021,Robert Blackwell,8,3,10,Promotores
2592,3592,UK,19/09/2021,Deborah Sherman,9,3,3,Detratores
2593,3593,US,28/11/2021,Matthew Bauer,11,4,10,Promotores
2594,3594,UK,13/11/2021,Billy Howard,11,4,8,Neutros
2595,3595,UK,12/09/2021,David Lambert,9,3,6,Detratores
2596,3596,US,20/06/2021,Mr. Andrew Stewart,6,2,10,Promotores
2597,3597,MEX,04/09/2021,Darryl Briggs,9,3,1,Detratores
2598,3598,UK,04/04/2021,Thomas Bailey,4,2,10,Promotores
2599,3599,MEX,01/06/2021,Troy Chung,6,2,0,Detratores
2600,3600,UK,31/05/2021,Richard Livingston,5,2,5,Detratores
2601,3601,US,06/05/2021,Nicholas Drake,5,2,0,Detratores
2602,3602,UK,04/09/2021,Jenna Wright,9,3,7,Neutros
2603,3603,MEX,18/02/2021,Gregory Davis,2,1,10,Promotores
2604,3604,MEX,13/11/2021,Luis Edwards,11,4,0,Detratores
2605,3605,UK,03/05/2021,Patrick Rodriguez,5,2,8,Neutros
2606,3606,UK,21/12/2021,Sarah Anderson,12,4,8,Neutros
2607,3607,US,04/12/2021,Jane Craig,12,4,5,Detratores
2608,3608,US,22/06/2021,Timothy Berry,6,2,9,Promotores
2609,3609,UK,05/08/2021,James Miller,8,3,10,Promotores
2610,3610,UK,10/08/2021,Jennifer Anthony,8,3,2,Detratores
2611,3611,UK,14/12/2021,Joan Hopkins,12,4,8,Neutros
2612,3612,US,24/01/2021,Michaela Willis,1,1,10,Promotores
2613,3613,MEX,21/06/2021,Susan Gordon,6,2,0,Detratores
2614,3614,MEX,20/01/2021,Bryan David,1,1,9,Promotores
2615,3615,MEX,13/08/2021,Michael Lawrence,8,3,9,Promotores
2616,3616,UK,03/05/2021,Kevin Montgomery,5,2,6,Detratores
2617,3617,UK,24/02/2021,Bobby Sanford,2,1,2,Detratores
2618,3618,US,15/04/2021,Edward Russo,4,2,2,Detratores
2619,3619,UK,21/12/2021,Jill Blackburn,12,4,10,Promotores
2620,3620,US,03/01/2021,Joel Smith,1,1,7,Neutros
2621,3621,MEX,26/05/2021,Pam Hartman,5,2,10,Promotores
2622,3622,UK,31/10/2021,Tina Osborne,10,4,5,Detratores
2623,3623,MEX,13/01/2021,Jason Gardner,1,1,9,Promotores
2624,3624,US,25/07/2021,Julia Cruz,7,3,1,Detratores
2625,3625,MEX,08/02/2021,Travis Johnson,2,1,9,Promotores
2626,3626,MEX,30/08/2021,Ronnie Buchanan,8,3,10,Promotores
2627,3627,UK,14/01/2021,Pam Kelly,1,1,10,Promotores
2628,3628,US,20/04/2021,Steven Barrett,4,2,10,Promotores
2629,3629,UK,04/02/2021,Tony Henderson,2,1,8,Neutros
2630,3630,UK,12/10/2021,Virginia Briggs,10,4,3,Detratores
2631,3631,US,13/09/2021,Jeffrey Carter,9,3,8,Neutros
2632,3632,US,25/07/2021,Rebecca Murphy,7,3,3,Detratores
2633,3633,MEX,14/06/2021,Ebony Booker,6,2,0,Detratores
2634,3634,MEX,08/03/2021,John Zimmerman,3,1,9,Promotores
2635,3635,US,06/12/2021,Jeremy Randolph,12,4,0,Detratores
2636,3636,US,07/09/2021,Amy Brown,9,3,10,Promotores
2637,3637,MEX,04/07/2021,John Brown,7,3,9,Promotores
2638,3638,US,14/11/2021,Catherine Baker,11,4,9,Promotores
2639,3639,UK,01/11/2021,Angela Thompson,11,4,9,Promotores
2640,3640,UK,28/02/2021,Adam Richardson,2,1,10,Promotores
2641,3641,UK,16/12/2021,Jason Bryant,12,4,10,Promotores
2642,3642,UK,01/02/2021,Joseph Newton,2,1,10,Promotores
2643,3643,MEX,10/08/2021,Katherine Nichols,8,3,4,Detratores
2644,3644,US,06/06/2021,Lorraine Larson,6,2,5,Detratores
2645,3645,MEX,08/02/2021,Dawn Smith,2,1,9,Promotores
2646,3646,US,10/03/2021,Cole Parks,3,1,0,Detratores
2647,3647,US,02/03/2021,Scott Ruiz,3,1,9,Promotores
2648,3648,UK,31/07/2021,Anna Roman,7,3,10,Promotores
2649,3649,US,25/07/2021,Jeffrey Smith,7,3,1,Detratores
2650,3650,US,09/04/2021,Aaron Sandoval,4,2,10,Promotores
2651,3651,MEX,29/11/2021,Wanda Taylor,11,4,2,Detratores
2652,3652,US,12/05/2021,Lynn Gilbert MD,5,2,9,Promotores
2653,3653,US,12/06/2021,Erin Johnson,6,2,10,Promotores
2654,3654,US,07/08/2021,Lisa Watson,8,3,10,Promotores
2655,3655,MEX,22/10/2021,Matthew Parks,10,4,10,Promotores
2656,3656,UK,29/10/2021,David Franco,10,4,9,Promotores
2657,3657,US,19/10/2021,Paul Jones,10,4,3,Detratores
2658,3658,US,04/10/2021,Brandon Gordon,10,4,10,Promotores
2659,3659,UK,01/02/2021,Matthew Meyers,2,1,10,Promotores
2660,3660,US,22/06/2021,Carla Evans,6,2,10,Promotores
2661,3661,US,10/05/2021,Raymond Ortiz,5,2,10,Promotores
2662,3662,UK,26/11/2021,Leslie Brewer,11,4,9,Promotores
2663,3663,MEX,15/02/2021,Andrew Garcia,2,1,5,Detratores
2664,3664,MEX,09/01/2021,Mrs. Sharon Cook,1,1,5,Detratores
2665,3665,US,18/01/2021,Mary Russell,1,1,10,Promotores
2666,3666,US,23/04/2021,Catherine Steele,4,2,10,Promotores
2667,3667,MEX,19/11/2021,Cynthia Owen,11,4,0,Detratores
2668,3668,MEX,26/09/2021,Mrs. Miranda Hall,9,3,10,Promotores
2669,3669,MEX,07/12/2021,Brittany Barrett,12,4,9,Promotores
2670,3670,UK,30/12/2021,Nicole Hansen,12,4,9,Promotores
2671,3671,MEX,17/11/2021,Heather Scott,11,4,9,Promotores
2672,3672,MEX,23/10/2021,Pamela Romero,10,4,8,Neutros
2673,3673,MEX,25/02/2021,Frank Walters,2,1,0,Detratores
2674,3674,UK,24/02/2021,Dalton Brown,2,1,0,Detratores
2675,3675,MEX,18/04/2021,Henry Chung,4,2,10,Promotores
2676,3676,UK,07/11/2021,Kayla Saunders,11,4,10,Promotores
2677,3677,MEX,06/05/2021,Curtis Castillo,5,2,0,Detratores
2678,3678,UK,22/03/2021,Jerry Graves,3,1,6,Detratores
2679,3679,US,11/10/2021,Melissa Camacho,10,4,3,Detratores
2680,3680,UK,02/07/2021,Michelle Phillips,7,3,10,Promotores
2681,3681,UK,25/04/2021,James Ayala,4,2,10,Promotores
2682,3682,MEX,09/06/2021,David Washington,6,2,0,Detratores
2683,3683,UK,16/09/2021,Travis Walker,9,3,8,Neutros
2684,3684,MEX,08/08/2021,Lucas Wagner,8,3,10,Promotores
2685,3685,UK,12/08/2021,Walter Summers,8,3,6,Detratores
2686,3686,US,05/12/2021,Roy Ortega,12,4,0,Detratores
2687,3687,MEX,23/08/2021,Alicia Roberts,8,3,8,Neutros
2688,3688,UK,28/03/2021,Raymond Garcia,3,1,10,Promotores
2689,3689,US,17/01/2021,John Hall,1,1,0,Detratores
2690,3690,UK,27/03/2021,Sheila Thomas,3,1,10,Promotores
2691,3691,US,01/03/2021,Thomas Mora,3,1,10,Promotores
